,if freq (ghz),psg power (dbm),cable loss (db),input power(dbm),output power(dbm),gain(db)
321,6.0,-13.5,-1.5321552028589769,-15.032155202858977,-48.262,-33.22984479714103
322,6.0,-13.0,-1.5321552028589769,-14.532155202858977,-47.771,-33.23884479714103
323,6.0,-12.5,-1.5321552028589769,-14.032155202858977,-47.273,-33.24084479714102
324,6.0,-12.0,-1.5321552028589769,-13.532155202858977,-46.792,-33.25984479714103
325,6.0,-11.5,-1.5321552028589769,-13.032155202858977,-46.296,-33.26384479714102
326,6.0,-11.0,-1.5321552028589769,-12.532155202858977,-45.773,-33.24084479714102
327,6.0,-10.5,-1.5321552028589769,-12.032155202858977,-45.294,-33.26184479714102
328,6.0,-10.0,-1.5321552028589769,-11.532155202858977,-44.782,-33.24984479714102
329,6.0,-9.5,-1.5321552028589769,-11.032155202858977,-44.224,-33.191844797141016
330,6.0,-9.0,-1.5321552028589769,-10.532155202858977,-43.747,-33.214844797141026
331,6.0,-8.5,-1.5321552028589769,-10.032155202858977,-43.271,-33.23884479714103
332,6.0,-8.0,-1.5321552028589769,-9.532155202858977,-42.755,-33.22284479714102
333,6.0,-7.5,-1.5321552028589769,-9.032155202858977,-42.257,-33.22484479714102
334,6.0,-7.0,-1.5321552028589769,-8.532155202858977,-41.77,-33.23784479714102
335,6.0,-6.5,-1.5321552028589769,-8.032155202858977,-41.261,-33.22884479714102
336,6.0,-6.0,-1.5321552028589769,-7.532155202858977,-40.765,-33.23284479714103
337,6.0,-5.5,-1.5321552028589769,-7.032155202858977,-40.292,-33.25984479714103
338,6.0,-5.0,-1.5321552028589769,-6.532155202858977,-39.759,-33.22684479714103
339,6.0,-4.5,-1.5321552028589769,-6.032155202858977,-39.28,-33.24784479714103
340,6.0,-4.0,-1.5321552028589769,-5.532155202858977,-38.757,-33.22484479714102
341,6.0,-3.5,-1.5321552028589769,-5.032155202858977,-38.282,-33.24984479714102
342,6.0,-3.0,-1.5321552028589769,-4.532155202858977,-37.787,-33.25484479714102
343,6.0,-2.5,-1.5321552028589769,-4.032155202858977,-37.294,-33.26184479714102
344,6.0,-2.0,-1.5321552028589769,-3.532155202858977,-36.799,-33.26684479714102
345,6.0,-1.5,-1.5321552028589769,-3.032155202858977,-36.297,-33.26484479714102
346,6.0,-1.0,-1.5321552028589769,-2.532155202858977,-35.808,-33.27584479714102
347,6.0,-0.5,-1.5321552028589769,-2.032155202858977,-35.309,-33.276844797141024
348,6.0,0.0,-1.5321552028589769,-1.5321552028589769,-34.827,-33.294844797141025
349,6.0,0.5,-1.5321552028589769,-1.0321552028589769,-34.337,-33.30484479714103
350,6.0,1.0,-1.5321552028589769,-0.5321552028589769,-33.847,-33.31484479714103
351,6.0,1.5,-1.5321552028589769,-0.03215520285897688,-33.364,-33.331844797141024
352,6.0,2.0,-1.5321552028589769,0.4678447971410231,-32.873,-33.340844797141024
353,6.0,2.5,-1.5321552028589769,0.9678447971410231,-32.414,-33.38184479714103
354,6.0,3.0,-1.5321552028589769,1.4678447971410231,-31.931,-33.398844797141024
355,6.0,3.5,-1.5321552028589769,1.9678447971410231,-31.456,-33.42384479714102
356,6.0,4.0,-1.5321552028589769,2.467844797141023,-30.989,-33.456844797141024
357,6.0,4.5,-1.5321552028589769,2.967844797141023,-30.513,-33.480844797141025
358,6.0,5.0,-1.5321552028589769,3.467844797141023,-30.047,-33.51484479714102
359,6.0,5.5,-1.5321552028589769,3.967844797141023,-29.566,-33.53384479714102
360,6.0,6.0,-1.5321552028589769,4.467844797141023,-29.1,-33.56784479714102
361,6.0,6.5,-1.5321552028589769,4.967844797141023,-28.685,-33.65284479714102
362,6.0,7.0,-1.5321552028589769,5.467844797141023,-28.222,-33.68984479714102
363,6.0,7.5,-1.5321552028589769,5.967844797141023,-27.791,-33.75884479714102
364,6.0,8.0,-1.5321552028589769,6.467844797141023,-27.356,-33.82384479714102
365,6.0,8.5,-1.5321552028589769,6.967844797141023,-26.917,-33.88484479714103
366,6.0,9.0,-1.5321552028589769,7.467844797141023,-26.499,-33.96684479714102
367,6.0,9.5,-1.5321552028589769,7.967844797141023,-26.085,-34.05284479714102
368,6.0,10.0,-1.5321552028589769,8.467844797141023,-25.694,-34.16184479714102
369,6.0,10.5,-1.5321552028589769,8.967844797141023,-25.314,-34.28184479714102
370,6.0,11.0,-1.5321552028589769,9.467844797141023,-24.943,-34.410844797141024
371,6.0,11.5,-1.5321552028589769,9.967844797141023,-24.588,-34.55584479714102
372,6.0,12.0,-1.5321552028589769,10.467844797141023,-24.235,-34.702844797141026
373,6.0,12.5,-1.5321552028589769,10.967844797141023,-23.883,-34.85084479714102
374,6.0,13.0,-1.5321552028589769,11.467844797141023,-23.578,-35.04584479714102
375,6.0,13.5,-1.5321552028589769,11.967844797141023,-23.265,-35.23284479714103
376,6.0,14.0,-1.5321552028589769,12.467844797141023,-23.0,-35.467844797141026
377,6.0,14.5,-1.5321552028589769,12.967844797141023,-22.731,-35.69884479714102
378,6.0,15.0,-1.5321552028589769,13.467844797141023,-22.49,-35.95784479714102
379,6.0,15.5,-1.5321552028589769,13.967844797141023,-22.27,-36.23784479714102
380,6.0,16.0,-1.5321552028589769,14.467844797141023,-22.056,-36.523844797141024
381,6.0,16.5,-1.5321552028589769,14.967844797141023,-21.883,-36.85084479714102
382,6.0,17.0,-1.5321552028589769,15.467844797141023,-21.714,-37.181844797141025
383,6.0,17.5,-1.5321552028589769,15.967844797141023,-21.567,-37.53484479714102
384,6.0,18.0,-1.5321552028589769,16.467844797141023,-21.431,-37.898844797141024
385,6.5,-20.0,-1.5998394987192166,-21.599839498719216,-53.391,-31.791160501280782
386,6.5,-19.5,-1.5998394987192166,-21.099839498719216,-52.946,-31.84616050128078
387,6.5,-19.0,-1.5998394987192166,-20.599839498719216,-52.425,-31.82516050128078
388,6.5,-18.5,-1.5998394987192166,-20.099839498719216,-51.973,-31.873160501280783
389,6.5,-18.0,-1.5998394987192166,-19.599839498719216,-51.445,-31.845160501280784
390,6.5,-17.5,-1.5998394987192166,-19.099839498719216,-50.933,-31.833160501280783
391,6.5,-17.0,-1.5998394987192166,-18.599839498719216,-50.44,-31.84016050128078
392,6.5,-16.5,-1.5998394987192166,-18.099839498719216,-49.935,-31.835160501280786
393,6.5,-16.0,-1.5998394987192166,-17.599839498719216,-49.451,-31.851160501280784
394,6.5,-15.5,-1.5998394987192166,-17.099839498719216,-48.943,-31.84316050128078
395,6.5,-15.0,-1.5998394987192166,-16.599839498719216,-48.44,-31.84016050128078
396,6.5,-14.5,-1.5998394987192166,-16.099839498719216,-47.925,-31.82516050128078
397,6.5,-14.0,-1.5998394987192166,-15.599839498719216,-47.432,-31.832160501280786
398,6.5,-13.5,-1.5998394987192166,-15.099839498719216,-46.944,-31.844160501280786
399,6.5,-13.0,-1.5998394987192166,-14.599839498719216,-46.43,-31.830160501280783
400,6.5,-12.5,-1.5998394987192166,-14.099839498719216,-45.933,-31.833160501280783
401,6.5,-12.0,-1.5998394987192166,-13.599839498719216,-45.446,-31.84616050128078
402,6.5,-11.5,-1.5998394987192166,-13.099839498719216,-44.929,-31.829160501280786
403,6.5,-11.0,-1.5998394987192166,-12.599839498719216,-44.432,-31.832160501280786
404,6.5,-10.5,-1.5998394987192166,-12.099839498719216,-43.944,-31.844160501280786
405,6.5,-10.0,-1.5998394987192166,-11.599839498719216,-43.449,-31.84916050128078
406,6.5,-9.5,-1.5998394987192166,-11.099839498719216,-42.915,-31.815160501280783
407,6.5,-9.0,-1.5998394987192166,-10.599839498719216,-42.411,-31.811160501280785
408,6.5,-8.5,-1.5998394987192166,-10.099839498719216,-41.91,-31.81016050128078
409,6.5,-8.0,-1.5998394987192166,-9.599839498719216,-41.392,-31.792160501280787
410,6.5,-7.5,-1.5998394987192166,-9.099839498719216,-40.904,-31.804160501280787
411,6.5,-7.0,-1.5998394987192166,-8.599839498719216,-40.425,-31.82516050128078
412,6.5,-6.5,-1.5998394987192166,-8.099839498719216,-39.922,-31.82216050128078
413,6.5,-6.0,-1.5998394987192166,-7.599839498719216,-39.433,-31.833160501280783
414,6.5,-5.5,-1.5998394987192166,-7.099839498719216,-38.913,-31.81316050128078
415,6.5,-5.0,-1.5998394987192166,-6.599839498719216,-38.414,-31.814160501280785
416,6.5,-4.5,-1.5998394987192166,-6.099839498719216,-37.896,-31.796160501280784
417,6.5,-4.0,-1.5998394987192166,-5.599839498719216,-37.422,-31.82216050128078
418,6.5,-3.5,-1.5998394987192166,-5.099839498719216,-36.921,-31.821160501280783
419,6.5,-3.0,-1.5998394987192166,-4.599839498719216,-36.439,-31.839160501280784
420,6.5,-2.5,-1.5998394987192166,-4.099839498719216,-35.932,-31.832160501280786
421,6.5,-2.0,-1.5998394987192166,-3.5998394987192164,-35.445,-31.845160501280784
422,6.5,-1.5,-1.5998394987192166,-3.0998394987192164,-34.958,-31.858160501280782
423,6.5,-1.0,-1.5998394987192166,-2.5998394987192164,-34.47,-31.870160501280782
424,6.5,-0.5,-1.5998394987192166,-2.0998394987192164,-34.055,-31.955160501280783
425,6.5,0.0,-1.5998394987192166,-1.5998394987192166,-33.505,-31.905160501280786
426,6.5,0.5,-1.5998394987192166,-1.0998394987192166,-33.018,-31.918160501280784
427,6.5,1.0,-1.5998394987192166,-0.5998394987192166,-32.595,-31.995160501280782
428,6.5,1.5,-1.5998394987192166,-0.0998394987192166,-32.118,-32.01816050128078
429,6.5,2.0,-1.5998394987192166,0.4001605012807834,-31.539,-31.939160501280785
430,6.5,2.5,-1.5998394987192166,0.9001605012807834,-31.064,-31.964160501280784
431,6.5,3.0,-1.5998394987192166,1.4001605012807834,-30.593,-31.993160501280784
432,6.5,3.5,-1.5998394987192166,1.9001605012807834,-30.027,-31.927160501280785
433,6.5,4.0,-1.5998394987192166,2.4001605012807836,-29.691,-32.09116050128078
434,6.5,4.5,-1.5998394987192166,2.9001605012807836,-29.228,-32.12816050128079
435,6.5,5.0,-1.5998394987192166,3.4001605012807836,-28.653,-32.053160501280786
436,6.5,5.5,-1.5998394987192166,3.9001605012807836,-28.201,-32.10116050128079
437,6.5,6.0,-1.5998394987192166,4.400160501280784,-27.749,-32.14916050128078
438,6.5,6.5,-1.5998394987192166,4.900160501280784,-27.344,-32.24416050128079
439,6.5,7.0,-1.5998394987192166,5.400160501280784,-26.945,-32.34516050128079
440,6.5,7.5,-1.5998394987192166,5.900160501280784,-26.518,-32.41816050128078
441,6.5,8.0,-1.5998394987192166,6.400160501280784,-26.102,-32.502160501280784
442,6.5,8.5,-1.5998394987192166,6.900160501280784,-25.568,-32.468160501280785
443,6.5,9.0,-1.5998394987192166,7.400160501280784,-25.175,-32.575160501280784
444,6.5,9.5,-1.5998394987192166,7.900160501280784,-24.764,-32.66416050128078
445,6.5,10.0,-1.5998394987192166,8.400160501280784,-24.435,-32.83516050128078
446,6.5,10.5,-1.5998394987192166,8.900160501280784,-24.089,-32.98916050128078
447,6.5,11.0,-1.5998394987192166,9.400160501280784,-23.786,-33.18616050128078
448,6.5,11.5,-1.5998394987192166,9.900160501280784,-23.446,-33.346160501280785
449,6.5,12.0,-1.5998394987192166,10.400160501280784,-23.105,-33.505160501280784
450,6.5,12.5,-1.5998394987192166,10.900160501280784,-22.784,-33.684160501280786
451,6.5,13.0,-1.5998394987192166,11.400160501280784,-22.433,-33.83316050128079
452,6.5,13.5,-1.5998394987192166,11.900160501280784,-22.161,-34.06116050128078
453,6.5,14.0,-1.5998394987192166,12.400160501280784,-21.922,-34.322160501280784
454,6.5,14.5,-1.5998394987192166,12.900160501280784,-21.717,-34.61716050128078
455,6.5,15.0,-1.5998394987192166,13.400160501280784,-21.426,-34.82616050128078
456,6.5,15.5,-1.5998394987192166,13.900160501280784,-21.235,-35.13516050128078
457,6.5,16.0,-1.5998394987192166,14.400160501280784,-21.036,-35.43616050128078
458,6.5,16.5,-1.5998394987192166,14.900160501280784,-20.837,-35.73716050128078
459,6.5,17.0,-1.5998394987192166,15.400160501280784,-20.663,-36.063160501280784
460,6.5,17.5,-1.5998394987192166,15.900160501280784,-20.571,-36.471160501280785
461,6.5,18.0,-1.5998394987192166,16.400160501280784,-20.441,-36.84116050128078
462,7.0,-20.0,-1.6571740904585646,-21.657174090458565,-52.793,-31.135825909541435
463,7.0,-19.5,-1.6571740904585646,-21.157174090458565,-52.299,-31.141825909541435
464,7.0,-19.0,-1.6571740904585646,-20.657174090458565,-51.848,-31.190825909541434
465,7.0,-18.5,-1.6571740904585646,-20.157174090458565,-51.308,-31.150825909541435
466,7.0,-18.0,-1.6571740904585646,-19.657174090458565,-50.813,-31.155825909541438
467,7.0,-17.5,-1.6571740904585646,-19.157174090458565,-50.227,-31.069825909541432
468,7.0,-17.0,-1.6571740904585646,-18.657174090458565,-49.911,-31.253825909541437
469,7.0,-16.5,-1.6571740904585646,-18.157174090458565,-49.223,-31.065825909541434
470,7.0,-16.0,-1.6571740904585646,-17.657174090458565,-48.783,-31.125825909541437
471,7.0,-15.5,-1.6571740904585646,-17.157174090458565,-48.26,-31.102825909541433
472,7.0,-15.0,-1.6571740904585646,-16.657174090458565,-47.838,-31.180825909541436
473,7.0,-14.5,-1.6571740904585646,-16.157174090458565,-47.365,-31.207825909541437
474,7.0,-14.0,-1.6571740904585646,-15.657174090458565,-46.864,-31.206825909541433
475,7.0,-13.5,-1.6571740904585646,-15.157174090458565,-46.396,-31.238825909541436
476,7.0,-13.0,-1.6571740904585646,-14.657174090458565,-45.825,-31.16782590954144
477,7.0,-12.5,-1.6571740904585646,-14.157174090458565,-45.277,-31.119825909541436
478,7.0,-12.0,-1.6571740904585646,-13.657174090458565,-44.775,-31.117825909541434
479,7.0,-11.5,-1.6571740904585646,-13.157174090458565,-44.304,-31.146825909541437
480,7.0,-11.0,-1.6571740904585646,-12.657174090458565,-43.795,-31.137825909541437
481,7.0,-10.5,-1.6571740904585646,-12.157174090458565,-43.331,-31.17382590954144
482,7.0,-10.0,-1.6571740904585646,-11.657174090458565,-42.85,-31.192825909541437
483,7.0,-9.5,-1.6571740904585646,-11.157174090458565,-42.313,-31.155825909541438
484,7.0,-9.0,-1.6571740904585646,-10.657174090458565,-41.786,-31.128825909541437
485,7.0,-8.5,-1.6571740904585646,-10.157174090458565,-41.26,-31.102825909541433
486,7.0,-8.0,-1.6571740904585646,-9.657174090458565,-40.774,-31.116825909541436
487,7.0,-7.5,-1.6571740904585646,-9.157174090458565,-40.314,-31.156825909541435
488,7.0,-7.0,-1.6571740904585646,-8.657174090458565,-39.823,-31.165825909541436
489,7.0,-6.5,-1.6571740904585646,-8.157174090458565,-39.318,-31.160825909541433
490,7.0,-6.0,-1.6571740904585646,-7.657174090458565,-38.842,-31.184825909541434
491,7.0,-5.5,-1.6571740904585646,-7.157174090458565,-38.329,-31.171825909541436
492,7.0,-5.0,-1.6571740904585646,-6.657174090458565,-37.857,-31.199825909541435
493,7.0,-4.5,-1.6571740904585646,-6.157174090458565,-37.346,-31.188825909541432
494,7.0,-4.0,-1.6571740904585646,-5.657174090458565,-36.835,-31.177825909541436
495,7.0,-3.5,-1.6571740904585646,-5.157174090458565,-36.345,-31.187825909541434
496,7.0,-3.0,-1.6571740904585646,-4.657174090458565,-35.819,-31.161825909541438
497,7.0,-2.5,-1.6571740904585646,-4.157174090458565,-35.384,-31.226825909541436
498,7.0,-2.0,-1.6571740904585646,-3.6571740904585646,-34.88,-31.222825909541438
499,7.0,-1.5,-1.6571740904585646,-3.1571740904585646,-34.386,-31.228825909541438
500,7.0,-1.0,-1.6571740904585646,-2.6571740904585646,-33.891,-31.233825909541434
501,7.0,-0.5,-1.6571740904585646,-2.1571740904585646,-33.369,-31.211825909541435
502,7.0,0.0,-1.6571740904585646,-1.6571740904585646,-32.886,-31.228825909541438
503,7.0,0.5,-1.6571740904585646,-1.1571740904585646,-32.411,-31.253825909541437
504,7.0,1.0,-1.6571740904585646,-0.6571740904585646,-31.912,-31.254825909541434
505,7.0,1.5,-1.6571740904585646,-0.15717409045856456,-31.432,-31.274825909541434
506,7.0,2.0,-1.6571740904585646,0.34282590954143544,-30.916,-31.258825909541436
507,7.0,2.5,-1.6571740904585646,0.8428259095414354,-30.392,-31.234825909541435
508,7.0,3.0,-1.6571740904585646,1.3428259095414354,-29.94,-31.282825909541437
509,7.0,3.5,-1.6571740904585646,1.8428259095414354,-29.485,-31.327825909541435
510,7.0,4.0,-1.6571740904585646,2.3428259095414354,-29.021,-31.363825909541436
511,7.0,4.5,-1.6571740904585646,2.8428259095414354,-28.57,-31.412825909541436
512,7.0,5.0,-1.6571740904585646,3.3428259095414354,-28.12,-31.462825909541436
513,7.0,5.5,-1.6571740904585646,3.8428259095414354,-27.648,-31.490825909541435
514,7.0,6.0,-1.6571740904585646,4.342825909541435,-27.181,-31.523825909541436
515,7.0,6.5,-1.6571740904585646,4.842825909541435,-26.714,-31.556825909541434
516,7.0,7.0,-1.6571740904585646,5.342825909541435,-26.283,-31.625825909541437
517,7.0,7.5,-1.6571740904585646,5.842825909541435,-25.864,-31.706825909541436
518,7.0,8.0,-1.6571740904585646,6.342825909541435,-25.458,-31.800825909541434
519,7.0,8.5,-1.6571740904585646,6.842825909541435,-25.045,-31.887825909541437
520,7.0,9.0,-1.6571740904585646,7.342825909541435,-24.647,-31.989825909541434
521,7.0,9.5,-1.6571740904585646,7.842825909541435,-24.235,-32.07782590954143
522,7.0,10.0,-1.6571740904585646,8.342825909541435,-23.756,-32.09882590954143
523,7.0,10.5,-1.6571740904585646,8.842825909541435,-23.414,-32.25682590954143
524,7.0,11.0,-1.6571740904585646,9.342825909541435,-23.058,-32.40082590954144
525,7.0,11.5,-1.6571740904585646,9.842825909541435,-22.742,-32.584825909541436
526,7.0,12.0,-1.6571740904585646,10.342825909541435,-22.449,-32.79182590954144
527,7.0,12.5,-1.6571740904585646,10.842825909541435,-22.162,-33.00482590954144
528,7.0,13.0,-1.6571740904585646,11.342825909541435,-21.857,-33.19982590954143
529,7.0,13.5,-1.6571740904585646,11.842825909541435,-21.524,-33.36682590954143
530,7.0,14.0,-1.6571740904585646,12.342825909541435,-21.239,-33.581825909541436
531,7.0,14.5,-1.6571740904585646,12.842825909541435,-20.989,-33.831825909541436
532,7.0,15.0,-1.6571740904585646,13.342825909541435,-20.781,-34.12382590954144
533,7.0,15.5,-1.6571740904585646,13.842825909541435,-20.594,-34.43682590954144
534,7.0,16.0,-1.6571740904585646,14.342825909541435,-20.428,-34.770825909541436
535,7.0,16.5,-1.6571740904585646,14.842825909541435,-20.347,-35.18982590954144
536,7.0,17.0,-1.6571740904585646,15.342825909541435,-20.174,-35.51682590954144
537,7.0,17.5,-1.6571740904585646,15.842825909541435,-20.038,-35.880825909541436
538,7.0,18.0,-1.6571740904585646,16.342825909541435,-19.885,-36.22782590954144
539,7.5,-20.0,-1.7262206931529525,-21.726220693152953,-52.801,-31.07477930684705
540,7.5,-19.5,-1.7262206931529525,-21.226220693152953,-52.358,-31.131779306847044
541,7.5,-19.0,-1.7262206931529525,-20.726220693152953,-51.836,-31.109779306847045
542,7.5,-18.5,-1.7262206931529525,-20.226220693152953,-51.379,-31.152779306847044
543,7.5,-18.0,-1.7262206931529525,-19.726220693152953,-50.85,-31.123779306847048
544,7.5,-17.5,-1.7262206931529525,-19.226220693152953,-50.294,-31.067779306847044
545,7.5,-17.0,-1.7262206931529525,-18.726220693152953,-49.799,-31.072779306847046
546,7.5,-16.5,-1.7262206931529525,-18.226220693152953,-49.338,-31.111779306847048
547,7.5,-16.0,-1.7262206931529525,-17.726220693152953,-48.796,-31.069779306847046
548,7.5,-15.5,-1.7262206931529525,-17.226220693152953,-48.329,-31.102779306847047
549,7.5,-15.0,-1.7262206931529525,-16.726220693152953,-47.792,-31.06577930684705
550,7.5,-14.5,-1.7262206931529525,-16.226220693152953,-47.333,-31.106779306847045
551,7.5,-14.0,-1.7262206931529525,-15.726220693152953,-46.855,-31.128779306847044
552,7.5,-13.5,-1.7262206931529525,-15.226220693152953,-46.265,-31.038779306847047
553,7.5,-13.0,-1.7262206931529525,-14.726220693152953,-45.744,-31.017779306847046
554,7.5,-12.5,-1.7262206931529525,-14.226220693152953,-45.377,-31.15077930684705
555,7.5,-12.0,-1.7262206931529525,-13.726220693152953,-44.863,-31.136779306847046
556,7.5,-11.5,-1.7262206931529525,-13.226220693152953,-44.372,-31.145779306847047
557,7.5,-11.0,-1.7262206931529525,-12.726220693152953,-43.892,-31.16577930684705
558,7.5,-10.5,-1.7262206931529525,-12.226220693152953,-43.372,-31.145779306847047
559,7.5,-10.0,-1.7262206931529525,-11.726220693152953,-42.857,-31.130779306847046
560,7.5,-9.5,-1.7262206931529525,-11.226220693152953,-42.291,-31.064779306847043
561,7.5,-9.0,-1.7262206931529525,-10.726220693152953,-41.865,-31.13877930684705
562,7.5,-8.5,-1.7262206931529525,-10.226220693152953,-41.342,-31.115779306847045
563,7.5,-8.0,-1.7262206931529525,-9.726220693152953,-40.849,-31.122779306847043
564,7.5,-7.5,-1.7262206931529525,-9.226220693152953,-40.364,-31.137779306847044
565,7.5,-7.0,-1.7262206931529525,-8.726220693152953,-39.857,-31.130779306847046
566,7.5,-6.5,-1.7262206931529525,-8.226220693152953,-39.339,-31.112779306847045
567,7.5,-6.0,-1.7262206931529525,-7.7262206931529525,-38.842,-31.115779306847045
568,7.5,-5.5,-1.7262206931529525,-7.2262206931529525,-38.354,-31.127779306847046
569,7.5,-5.0,-1.7262206931529525,-6.7262206931529525,-37.87,-31.143779306847044
570,7.5,-4.5,-1.7262206931529525,-6.2262206931529525,-37.361,-31.134779306847044
571,7.5,-4.0,-1.7262206931529525,-5.7262206931529525,-36.899,-31.172779306847048
572,7.5,-3.5,-1.7262206931529525,-5.2262206931529525,-36.339,-31.112779306847045
573,7.5,-3.0,-1.7262206931529525,-4.7262206931529525,-35.876,-31.149779306847044
574,7.5,-2.5,-1.7262206931529525,-4.2262206931529525,-35.393,-31.166779306847047
575,7.5,-2.0,-1.7262206931529525,-3.7262206931529525,-34.906,-31.179779306847045
576,7.5,-1.5,-1.7262206931529525,-3.2262206931529525,-34.418,-31.191779306847046
577,7.5,-1.0,-1.7262206931529525,-2.7262206931529525,-33.923,-31.19677930684705
578,7.5,-0.5,-1.7262206931529525,-2.2262206931529525,-33.45,-31.22377930684705
579,7.5,0.0,-1.7262206931529525,-1.7262206931529525,-32.941,-31.21477930684705
580,7.5,0.5,-1.7262206931529525,-1.2262206931529525,-32.467,-31.240779306847045
581,7.5,1.0,-1.7262206931529525,-0.7262206931529525,-31.989,-31.262779306847047
582,7.5,1.5,-1.7262206931529525,-0.22622069315295246,-31.5,-31.273779306847047
583,7.5,2.0,-1.7262206931529525,0.27377930684704754,-31.021,-31.294779306847047
584,7.5,2.5,-1.7262206931529525,0.7737793068470475,-30.515,-31.288779306847047
585,7.5,3.0,-1.7262206931529525,1.2737793068470475,-30.032,-31.305779306847047
586,7.5,3.5,-1.7262206931529525,1.7737793068470475,-29.513,-31.28677930684705
587,7.5,4.0,-1.7262206931529525,2.2737793068470475,-29.076,-31.349779306847047
588,7.5,4.5,-1.7262206931529525,2.7737793068470475,-28.614,-31.387779306847047
589,7.5,5.0,-1.7262206931529525,3.2737793068470475,-28.159,-31.432779306847046
590,7.5,5.5,-1.7262206931529525,3.7737793068470475,-27.716,-31.489779306847048
591,7.5,6.0,-1.7262206931529525,4.2737793068470475,-27.254,-31.527779306847048
592,7.5,6.5,-1.7262206931529525,4.7737793068470475,-26.799,-31.572779306847046
593,7.5,7.0,-1.7262206931529525,5.2737793068470475,-26.333,-31.606779306847045
594,7.5,7.5,-1.7262206931529525,5.7737793068470475,-25.868,-31.641779306847045
595,7.5,8.0,-1.7262206931529525,6.2737793068470475,-25.475,-31.748779306847048
596,7.5,8.5,-1.7262206931529525,6.7737793068470475,-25.076,-31.849779306847047
597,7.5,9.0,-1.7262206931529525,7.2737793068470475,-24.654,-31.927779306847047
598,7.5,9.5,-1.7262206931529525,7.7737793068470475,-24.259,-32.03277930684705
599,7.5,10.0,-1.7262206931529525,8.273779306847047,-23.842,-32.115779306847045
600,7.5,10.5,-1.7262206931529525,8.773779306847047,-23.45,-32.22377930684705
601,7.5,11.0,-1.7262206931529525,9.273779306847047,-23.077,-32.350779306847045
602,7.5,11.5,-1.7262206931529525,9.773779306847047,-22.733,-32.50677930684705
603,7.5,12.0,-1.7262206931529525,10.273779306847047,-22.392,-32.66577930684704
604,7.5,12.5,-1.7262206931529525,10.773779306847047,-22.082,-32.85577930684705
605,7.5,13.0,-1.7262206931529525,11.273779306847047,-21.792,-33.06577930684705
606,7.5,13.5,-1.7262206931529525,11.773779306847047,-21.492,-33.26577930684705
607,7.5,14.0,-1.7262206931529525,12.273779306847047,-21.236,-33.50977930684705
608,7.5,14.5,-1.7262206931529525,12.773779306847047,-21.002,-33.77577930684704
609,7.5,15.0,-1.7262206931529525,13.273779306847047,-20.781,-34.054779306847045
610,7.5,15.5,-1.7262206931529525,13.773779306847047,-20.569,-34.34277930684705
611,7.5,16.0,-1.7262206931529525,14.273779306847047,-20.386,-34.65977930684704
612,7.5,16.5,-1.7262206931529525,14.773779306847047,-20.216,-34.98977930684705
613,7.5,17.0,-1.7262206931529525,15.273779306847047,-20.057,-35.33077930684705
614,7.5,17.5,-1.7262206931529525,15.773779306847047,-19.935,-35.70877930684705
615,7.5,18.0,-1.7262206931529525,16.273779306847047,-19.8,-36.073779306847044
616,8.0,-20.0,-1.7729990061512013,-21.772999006151203,-53.233,-31.460000993848794
617,8.0,-19.5,-1.7729990061512013,-21.272999006151203,-52.742,-31.469000993848795
618,8.0,-19.0,-1.7729990061512013,-20.772999006151203,-52.237,-31.4640009938488
619,8.0,-18.5,-1.7729990061512013,-20.272999006151203,-51.747,-31.474000993848797
620,8.0,-18.0,-1.7729990061512013,-19.772999006151203,-51.258,-31.4850009938488
621,8.0,-17.5,-1.7729990061512013,-19.272999006151203,-50.766,-31.493000993848796
622,8.0,-17.0,-1.7729990061512013,-18.772999006151203,-50.226,-31.453000993848796
623,8.0,-16.5,-1.7729990061512013,-18.272999006151203,-49.745,-31.472000993848795
624,8.0,-16.0,-1.7729990061512013,-17.772999006151203,-49.221,-31.448000993848794
625,8.0,-15.5,-1.7729990061512013,-17.272999006151203,-48.725,-31.4520009938488
626,8.0,-15.0,-1.7729990061512013,-16.772999006151203,-48.218,-31.4450009938488
627,8.0,-14.5,-1.7729990061512013,-16.272999006151203,-47.714,-31.441000993848796
628,8.0,-14.0,-1.7729990061512013,-15.7729990061512,-47.227,-31.454000993848794
629,8.0,-13.5,-1.7729990061512013,-15.2729990061512,-46.738,-31.465000993848797
630,8.0,-13.0,-1.7729990061512013,-14.7729990061512,-46.222,-31.4490009938488
631,8.0,-12.5,-1.7729990061512013,-14.2729990061512,-45.741,-31.468000993848797
632,8.0,-12.0,-1.7729990061512013,-13.7729990061512,-45.232,-31.459000993848797
633,8.0,-11.5,-1.7729990061512013,-13.2729990061512,-44.727,-31.454000993848794
634,8.0,-11.0,-1.7729990061512013,-12.7729990061512,-44.22,-31.447000993848796
635,8.0,-10.5,-1.7729990061512013,-12.2729990061512,-43.735,-31.462000993848797
636,8.0,-10.0,-1.7729990061512013,-11.7729990061512,-43.248,-31.475000993848795
637,8.0,-9.5,-1.7729990061512013,-11.2729990061512,-42.731,-31.4580009938488
638,8.0,-9.0,-1.7729990061512013,-10.7729990061512,-42.223,-31.450000993848796
639,8.0,-8.5,-1.7729990061512013,-10.2729990061512,-41.72,-31.447000993848796
640,8.0,-8.0,-1.7729990061512013,-9.7729990061512,-41.215,-31.4420009938488
641,8.0,-7.5,-1.7729990061512013,-9.2729990061512,-40.727,-31.454000993848794
