,if freq (ghz),psg power (dbm),cable loss (db),input power(dbm),output power(dbm),gain(db)
320,6.0,-2.0,-1.5321552028589769,-3.532155202858977,-36.012,-32.47984479714103
321,6.0,-1.5,-1.5321552028589769,-3.032155202858977,-35.517,-32.48484479714102
322,6.0,-1.0,-1.5321552028589769,-2.532155202858977,-35.033,-32.50084479714103
323,6.0,-0.5,-1.5321552028589769,-2.032155202858977,-34.549,-32.51684479714102
324,6.0,0.0,-1.5321552028589769,-1.5321552028589769,-34.052,-32.519844797141026
325,6.0,0.5,-1.5321552028589769,-1.0321552028589769,-33.565,-32.532844797141024
326,6.0,1.0,-1.5321552028589769,-0.5321552028589769,-33.074,-32.541844797141025
327,6.0,1.5,-1.5321552028589769,-0.03215520285897688,-32.58,-32.547844797141025
328,6.0,2.0,-1.5321552028589769,0.4678447971410231,-32.108,-32.57584479714102
329,6.0,2.5,-1.5321552028589769,0.9678447971410231,-31.634,-32.60184479714103
330,6.0,3.0,-1.5321552028589769,1.4678447971410231,-31.15,-32.617844797141025
331,6.0,3.5,-1.5321552028589769,1.9678447971410231,-30.686,-32.653844797141026
332,6.0,4.0,-1.5321552028589769,2.467844797141023,-30.208,-32.675844797141025
333,6.0,4.5,-1.5321552028589769,2.967844797141023,-29.723,-32.690844797141025
334,6.0,5.0,-1.5321552028589769,3.467844797141023,-29.255,-32.72284479714102
335,6.0,5.5,-1.5321552028589769,3.967844797141023,-28.808,-32.77584479714102
336,6.0,6.0,-1.5321552028589769,4.467844797141023,-28.358,-32.82584479714102
337,6.0,6.5,-1.5321552028589769,4.967844797141023,-27.902,-32.86984479714103
338,6.0,7.0,-1.5321552028589769,5.467844797141023,-27.441,-32.90884479714102
339,6.0,7.5,-1.5321552028589769,5.967844797141023,-27.004,-32.971844797141024
340,6.0,8.0,-1.5321552028589769,6.467844797141023,-26.571,-33.038844797141024
341,6.0,8.5,-1.5321552028589769,6.967844797141023,-26.158,-33.12584479714103
342,6.0,9.0,-1.5321552028589769,7.467844797141023,-25.73,-33.19784479714102
343,6.0,9.5,-1.5321552028589769,7.967844797141023,-25.341,-33.30884479714102
344,6.0,10.0,-1.5321552028589769,8.467844797141023,-24.945,-33.41284479714102
345,6.0,10.5,-1.5321552028589769,8.967844797141023,-24.565,-33.532844797141024
346,6.0,11.0,-1.5321552028589769,9.467844797141023,-24.207,-33.67484479714102
347,6.0,11.5,-1.5321552028589769,9.967844797141023,-23.837,-33.80484479714102
348,6.0,12.0,-1.5321552028589769,10.467844797141023,-23.498,-33.965844797141024
349,6.0,12.5,-1.5321552028589769,10.967844797141023,-23.173,-34.14084479714102
350,6.0,13.0,-1.5321552028589769,11.467844797141023,-22.86,-34.327844797141026
351,6.0,13.5,-1.5321552028589769,11.967844797141023,-22.58,-34.547844797141025
352,6.0,14.0,-1.5321552028589769,12.467844797141023,-22.313,-34.78084479714102
353,6.0,14.5,-1.5321552028589769,12.967844797141023,-22.072,-35.03984479714102
354,6.0,15.0,-1.5321552028589769,13.467844797141023,-21.831,-35.29884479714102
355,6.5,-20.0,-1.5998394987192166,-21.599839498719216,-57.586,-35.98616050128078
356,6.5,-19.5,-1.5998394987192166,-21.099839498719216,-57.134,-36.03416050128078
357,6.5,-19.0,-1.5998394987192166,-20.599839498719216,-56.612,-36.01216050128079
358,6.5,-18.5,-1.5998394987192166,-20.099839498719216,-56.109,-36.00916050128079
359,6.5,-18.0,-1.5998394987192166,-19.599839498719216,-55.645,-36.04516050128079
360,6.5,-17.5,-1.5998394987192166,-19.099839498719216,-55.138,-36.038160501280785
361,6.5,-17.0,-1.5998394987192166,-18.599839498719216,-54.659,-36.059160501280786
362,6.5,-16.5,-1.5998394987192166,-18.099839498719216,-54.142,-36.04216050128079
363,6.5,-16.0,-1.5998394987192166,-17.599839498719216,-53.621,-36.02116050128079
364,6.5,-15.5,-1.5998394987192166,-17.099839498719216,-53.124,-36.02416050128079
365,6.5,-15.0,-1.5998394987192166,-16.599839498719216,-52.594,-35.99416050128079
366,6.5,-14.5,-1.5998394987192166,-16.099839498719216,-52.129,-36.029160501280785
367,6.5,-14.0,-1.5998394987192166,-15.599839498719216,-51.651,-36.05116050128079
368,6.5,-13.5,-1.5998394987192166,-15.099839498719216,-51.128,-36.02816050128078
369,6.5,-13.0,-1.5998394987192166,-14.599839498719216,-50.646,-36.04616050128078
370,6.5,-12.5,-1.5998394987192166,-14.099839498719216,-50.127,-36.02716050128079
371,6.5,-12.0,-1.5998394987192166,-13.599839498719216,-49.62,-36.020160501280785
372,6.5,-11.5,-1.5998394987192166,-13.099839498719216,-49.13,-36.03016050128079
373,6.5,-11.0,-1.5998394987192166,-12.599839498719216,-48.631,-36.03116050128078
374,6.5,-10.5,-1.5998394987192166,-12.099839498719216,-48.131,-36.03116050128078
375,6.5,-10.0,-1.5998394987192166,-11.599839498719216,-47.637,-36.03716050128078
376,6.5,-9.5,-1.5998394987192166,-11.099839498719216,-47.092,-35.99216050128078
377,6.5,-9.0,-1.5998394987192166,-10.599839498719216,-46.582,-35.98216050128079
378,6.5,-8.5,-1.5998394987192166,-10.099839498719216,-46.103,-36.00316050128079
379,6.5,-8.0,-1.5998394987192166,-9.599839498719216,-45.599,-35.999160501280784
380,6.5,-7.5,-1.5998394987192166,-9.099839498719216,-45.104,-36.00416050128078
381,6.5,-7.0,-1.5998394987192166,-8.599839498719216,-44.595,-35.99516050128078
382,6.5,-6.5,-1.5998394987192166,-8.099839498719216,-44.094,-35.99416050128079
383,6.5,-6.0,-1.5998394987192166,-7.599839498719216,-43.587,-35.98716050128078
384,6.5,-5.5,-1.5998394987192166,-7.099839498719216,-43.117,-36.017160501280785
385,6.5,-5.0,-1.5998394987192166,-6.599839498719216,-42.608,-36.008160501280784
386,6.5,-4.5,-1.5998394987192166,-6.099839498719216,-42.104,-36.00416050128078
387,6.5,-4.0,-1.5998394987192166,-5.599839498719216,-41.596,-35.996160501280784
388,6.5,-3.5,-1.5998394987192166,-5.099839498719216,-41.107,-36.00716050128078
389,6.5,-3.0,-1.5998394987192166,-4.599839498719216,-40.609,-36.00916050128079
390,6.5,-2.5,-1.5998394987192166,-4.099839498719216,-40.123,-36.023160501280785
391,6.5,-2.0,-1.5998394987192166,-3.5998394987192164,-39.631,-36.03116050128078
392,6.5,-1.5,-1.5998394987192166,-3.0998394987192164,-39.124,-36.02416050128079
393,6.5,-1.0,-1.5998394987192166,-2.5998394987192164,-38.639,-36.03916050128079
394,6.5,-0.5,-1.5998394987192166,-2.0998394987192164,-38.143,-36.04316050128078
395,6.5,0.0,-1.5998394987192166,-1.5998394987192166,-37.643,-36.04316050128078
396,6.5,0.5,-1.5998394987192166,-1.0998394987192166,-37.164,-36.06416050128078
397,6.5,1.0,-1.5998394987192166,-0.5998394987192166,-36.679,-36.07916050128078
398,6.5,1.5,-1.5998394987192166,-0.0998394987192166,-36.18,-36.08016050128078
399,6.5,2.0,-1.5998394987192166,0.4001605012807834,-35.691,-36.09116050128078
400,6.5,2.5,-1.5998394987192166,0.9001605012807834,-35.192,-36.09216050128078
401,6.5,3.0,-1.5998394987192166,1.4001605012807834,-34.716,-36.11616050128078
402,6.5,3.5,-1.5998394987192166,1.9001605012807834,-34.244,-36.14416050128078
403,6.5,4.0,-1.5998394987192166,2.4001605012807836,-33.765,-36.16516050128078
404,6.5,4.5,-1.5998394987192166,2.9001605012807836,-33.294,-36.19416050128078
405,6.5,5.0,-1.5998394987192166,3.4001605012807836,-32.803,-36.20316050128078
406,6.5,5.5,-1.5998394987192166,3.9001605012807836,-32.329,-36.22916050128079
407,6.5,6.0,-1.5998394987192166,4.400160501280784,-31.854,-36.25416050128078
408,6.5,6.5,-1.5998394987192166,4.900160501280784,-31.398,-36.29816050128078
409,6.5,7.0,-1.5998394987192166,5.400160501280784,-30.946,-36.346160501280785
410,6.5,7.5,-1.5998394987192166,5.900160501280784,-30.49,-36.39016050128078
411,6.5,8.0,-1.5998394987192166,6.400160501280784,-30.043,-36.443160501280786
412,6.5,8.5,-1.5998394987192166,6.900160501280784,-29.595,-36.49516050128078
413,6.5,9.0,-1.5998394987192166,7.400160501280784,-29.157,-36.557160501280784
414,6.5,9.5,-1.5998394987192166,7.900160501280784,-28.727,-36.627160501280784
415,6.5,10.0,-1.5998394987192166,8.400160501280784,-28.328,-36.72816050128078
416,6.5,10.5,-1.5998394987192166,8.900160501280784,-27.919,-36.819160501280784
417,6.5,11.0,-1.5998394987192166,9.400160501280784,-27.506,-36.90616050128078
418,6.5,11.5,-1.5998394987192166,9.900160501280784,-27.129,-37.029160501280785
419,6.5,12.0,-1.5998394987192166,10.400160501280784,-26.739,-37.139160501280784
420,6.5,12.5,-1.5998394987192166,10.900160501280784,-26.365,-37.26516050128078
421,6.5,13.0,-1.5998394987192166,11.400160501280784,-26.036,-37.43616050128078
422,6.5,13.5,-1.5998394987192166,11.900160501280784,-25.687,-37.587160501280785
423,6.5,14.0,-1.5998394987192166,12.400160501280784,-25.389,-37.78916050128078
424,6.5,14.5,-1.5998394987192166,12.900160501280784,-25.088,-37.98816050128079
425,6.5,15.0,-1.5998394987192166,13.400160501280784,-24.809,-38.209160501280785
426,7.0,-20.0,-1.6571740904585646,-21.657174090458565,-56.736,-35.078825909541436
427,7.0,-19.5,-1.6571740904585646,-21.157174090458565,-56.259,-35.10182590954143
428,7.0,-19.0,-1.6571740904585646,-20.657174090458565,-55.771,-35.11382590954143
429,7.0,-18.5,-1.6571740904585646,-20.157174090458565,-55.272,-35.11482590954144
430,7.0,-18.0,-1.6571740904585646,-19.657174090458565,-54.754,-35.09682590954144
431,7.0,-17.5,-1.6571740904585646,-19.157174090458565,-54.26,-35.10282590954144
432,7.0,-17.0,-1.6571740904585646,-18.657174090458565,-53.788,-35.13082590954143
433,7.0,-16.5,-1.6571740904585646,-18.157174090458565,-53.273,-35.11582590954144
434,7.0,-16.0,-1.6571740904585646,-17.657174090458565,-52.759,-35.10182590954143
435,7.0,-15.5,-1.6571740904585646,-17.157174090458565,-52.379,-35.22182590954144
436,7.0,-15.0,-1.6571740904585646,-16.657174090458565,-51.767,-35.10982590954144
437,7.0,-14.5,-1.6571740904585646,-16.157174090458565,-51.254,-35.09682590954144
438,7.0,-14.0,-1.6571740904585646,-15.657174090458565,-50.765,-35.10782590954143
439,7.0,-13.5,-1.6571740904585646,-15.157174090458565,-50.291,-35.13382590954143
440,7.0,-13.0,-1.6571740904585646,-14.657174090458565,-49.785,-35.12782590954143
441,7.0,-12.5,-1.6571740904585646,-14.157174090458565,-49.278,-35.12082590954144
442,7.0,-12.0,-1.6571740904585646,-13.657174090458565,-48.771,-35.11382590954143
443,7.0,-11.5,-1.6571740904585646,-13.157174090458565,-48.231,-35.07382590954144
444,7.0,-11.0,-1.6571740904585646,-12.657174090458565,-47.754,-35.09682590954144
445,7.0,-10.5,-1.6571740904585646,-12.157174090458565,-47.266,-35.10882590954144
446,7.0,-10.0,-1.6571740904585646,-11.657174090458565,-46.767,-35.10982590954144
447,7.0,-9.5,-1.6571740904585646,-11.157174090458565,-46.243,-35.08582590954144
448,7.0,-9.0,-1.6571740904585646,-10.657174090458565,-45.743,-35.08582590954144
449,7.0,-8.5,-1.6571740904585646,-10.157174090458565,-45.238,-35.08082590954143
450,7.0,-8.0,-1.6571740904585646,-9.657174090458565,-44.743,-35.08582590954144
451,7.0,-7.5,-1.6571740904585646,-9.157174090458565,-44.306,-35.14882590954143
452,7.0,-7.0,-1.6571740904585646,-8.657174090458565,-43.744,-35.08682590954143
453,7.0,-6.5,-1.6571740904585646,-8.157174090458565,-43.248,-35.09082590954144
454,7.0,-6.0,-1.6571740904585646,-7.657174090458565,-42.749,-35.09182590954144
455,7.0,-5.5,-1.6571740904585646,-7.157174090458565,-42.257,-35.09982590954144
456,7.0,-5.0,-1.6571740904585646,-6.657174090458565,-41.743,-35.08582590954144
457,7.0,-4.5,-1.6571740904585646,-6.157174090458565,-41.219,-35.06182590954144
458,7.0,-4.0,-1.6571740904585646,-5.657174090458565,-40.741,-35.08382590954143
459,7.0,-3.5,-1.6571740904585646,-5.157174090458565,-40.245,-35.087825909541436
460,7.0,-3.0,-1.6571740904585646,-4.657174090458565,-39.75,-35.09282590954143
461,7.0,-2.5,-1.6571740904585646,-4.157174090458565,-39.26,-35.10282590954144
462,7.0,-2.0,-1.6571740904585646,-3.6571740904585646,-38.741,-35.08382590954143
463,7.0,-1.5,-1.6571740904585646,-3.1571740904585646,-38.313,-35.155825909541434
464,7.0,-1.0,-1.6571740904585646,-2.6571740904585646,-37.749,-35.09182590954144
465,7.0,-0.5,-1.6571740904585646,-2.1571740904585646,-37.261,-35.10382590954144
466,7.0,0.0,-1.6571740904585646,-1.6571740904585646,-36.76,-35.10282590954144
467,7.0,0.5,-1.6571740904585646,-1.1571740904585646,-36.27,-35.11282590954144
468,7.0,1.0,-1.6571740904585646,-0.6571740904585646,-35.763,-35.10582590954144
469,7.0,1.5,-1.6571740904585646,-0.15717409045856456,-35.294,-35.13682590954143
470,7.0,2.0,-1.6571740904585646,0.34282590954143544,-34.787,-35.12982590954144
471,7.0,2.5,-1.6571740904585646,0.8428259095414354,-34.313,-35.155825909541434
472,7.0,3.0,-1.6571740904585646,1.3428259095414354,-33.807,-35.149825909541434
473,7.0,3.5,-1.6571740904585646,1.8428259095414354,-33.328,-35.170825909541435
474,7.0,4.0,-1.6571740904585646,2.3428259095414354,-32.82,-35.16282590954144
475,7.0,4.5,-1.6571740904585646,2.8428259095414354,-32.341,-35.18382590954144
476,7.0,5.0,-1.6571740904585646,3.3428259095414354,-31.876,-35.21882590954144
477,7.0,5.5,-1.6571740904585646,3.8428259095414354,-31.392,-35.234825909541435
478,7.0,6.0,-1.6571740904585646,4.342825909541435,-30.892,-35.234825909541435
479,7.0,6.5,-1.6571740904585646,4.842825909541435,-30.43,-35.27282590954144
480,7.0,7.0,-1.6571740904585646,5.342825909541435,-29.933,-35.27582590954144
481,7.0,7.5,-1.6571740904585646,5.842825909541435,-29.473,-35.31582590954143
482,7.0,8.0,-1.6571740904585646,6.342825909541435,-28.991,-35.33382590954143
483,7.0,8.5,-1.6571740904585646,6.842825909541435,-28.538,-35.380825909541436
484,7.0,9.0,-1.6571740904585646,7.342825909541435,-28.072,-35.414825909541435
485,7.0,9.5,-1.6571740904585646,7.842825909541435,-27.639,-35.481825909541435
486,7.0,10.0,-1.6571740904585646,8.342825909541435,-27.168,-35.51082590954144
487,7.0,10.5,-1.6571740904585646,8.842825909541435,-26.73,-35.572825909541436
488,7.0,11.0,-1.6571740904585646,9.342825909541435,-26.289,-35.63182590954143
489,7.0,11.5,-1.6571740904585646,9.842825909541435,-25.869,-35.71182590954143
490,7.0,12.0,-1.6571740904585646,10.342825909541435,-25.475,-35.81782590954144
491,7.0,12.5,-1.6571740904585646,10.842825909541435,-25.06,-35.902825909541434
492,7.0,13.0,-1.6571740904585646,11.342825909541435,-24.654,-35.996825909541435
493,7.0,13.5,-1.6571740904585646,11.842825909541435,-24.269,-36.11182590954144
494,7.0,14.0,-1.6571740904585646,12.342825909541435,-23.879,-36.22182590954144
495,7.0,14.5,-1.6571740904585646,12.842825909541435,-23.529,-36.371825909541435
496,7.0,15.0,-1.6571740904585646,13.342825909541435,-23.197,-36.539825909541435
497,7.5,-20.0,-1.7262206931529525,-21.726220693152953,-61.351,-39.624779306847046
498,7.5,-19.5,-1.7262206931529525,-21.226220693152953,-60.968,-39.74177930684705
499,7.5,-19.0,-1.7262206931529525,-20.726220693152953,-60.457,-39.73077930684705
500,7.5,-18.5,-1.7262206931529525,-20.226220693152953,-59.956,-39.72977930684705
501,7.5,-18.0,-1.7262206931529525,-19.726220693152953,-59.414,-39.68777930684705
502,7.5,-17.5,-1.7262206931529525,-19.226220693152953,-58.976,-39.749779306847046
503,7.5,-17.0,-1.7262206931529525,-18.726220693152953,-58.447,-39.72077930684705
504,7.5,-16.5,-1.7262206931529525,-18.226220693152953,-57.992,-39.765779306847044
505,7.5,-16.0,-1.7262206931529525,-17.726220693152953,-57.469,-39.74277930684705
506,7.5,-15.5,-1.7262206931529525,-17.226220693152953,-56.981,-39.75477930684705
507,7.5,-15.0,-1.7262206931529525,-16.726220693152953,-56.438,-39.71177930684705
508,7.5,-14.5,-1.7262206931529525,-16.226220693152953,-55.958,-39.731779306847045
509,7.5,-14.0,-1.7262206931529525,-15.726220693152953,-55.466,-39.73977930684705
510,7.5,-13.5,-1.7262206931529525,-15.226220693152953,-54.975,-39.74877930684705
511,7.5,-13.0,-1.7262206931529525,-14.726220693152953,-54.462,-39.73577930684705
512,7.5,-12.5,-1.7262206931529525,-14.226220693152953,-53.929,-39.70277930684705
513,7.5,-12.0,-1.7262206931529525,-13.726220693152953,-53.432,-39.70577930684705
514,7.5,-11.5,-1.7262206931529525,-13.226220693152953,-52.943,-39.716779306847044
515,7.5,-11.0,-1.7262206931529525,-12.726220693152953,-52.467,-39.740779306847045
516,7.5,-10.5,-1.7262206931529525,-12.226220693152953,-51.969,-39.74277930684705
517,7.5,-10.0,-1.7262206931529525,-11.726220693152953,-51.458,-39.731779306847045
518,7.5,-9.5,-1.7262206931529525,-11.226220693152953,-50.913,-39.68677930684704
519,7.5,-9.0,-1.7262206931529525,-10.726220693152953,-50.418,-39.691779306847046
520,7.5,-8.5,-1.7262206931529525,-10.226220693152953,-49.897,-39.670779306847045
521,7.5,-8.0,-1.7262206931529525,-9.726220693152953,-49.426,-39.69977930684705
522,7.5,-7.5,-1.7262206931529525,-9.226220693152953,-48.951,-39.72477930684705
523,7.5,-7.0,-1.7262206931529525,-8.726220693152953,-48.441,-39.71477930684705
524,7.5,-6.5,-1.7262206931529525,-8.226220693152953,-47.907,-39.68077930684704
525,7.5,-6.0,-1.7262206931529525,-7.7262206931529525,-47.411,-39.68477930684705
526,7.5,-5.5,-1.7262206931529525,-7.2262206931529525,-46.912,-39.685779306847046
527,7.5,-5.0,-1.7262206931529525,-6.7262206931529525,-46.417,-39.69077930684705
528,7.5,-4.5,-1.7262206931529525,-6.2262206931529525,-45.931,-39.704779306847044
529,7.5,-4.0,-1.7262206931529525,-5.7262206931529525,-45.431,-39.704779306847044
530,7.5,-3.5,-1.7262206931529525,-5.2262206931529525,-44.94,-39.713779306847044
531,7.5,-3.0,-1.7262206931529525,-4.7262206931529525,-44.413,-39.68677930684704
532,7.5,-2.5,-1.7262206931529525,-4.2262206931529525,-43.92,-39.69377930684705
533,7.5,-2.0,-1.7262206931529525,-3.7262206931529525,-43.437,-39.710779306847044
534,7.5,-1.5,-1.7262206931529525,-3.2262206931529525,-42.949,-39.722779306847045
535,7.5,-1.0,-1.7262206931529525,-2.7262206931529525,-42.443,-39.716779306847044
536,7.5,-0.5,-1.7262206931529525,-2.2262206931529525,-41.941,-39.71477930684705
537,7.5,0.0,-1.7262206931529525,-1.7262206931529525,-41.425,-39.698779306847044
538,7.5,0.5,-1.7262206931529525,-1.2262206931529525,-40.947,-39.72077930684705
539,7.5,1.0,-1.7262206931529525,-0.7262206931529525,-40.449,-39.722779306847045
540,7.5,1.5,-1.7262206931529525,-0.22622069315295246,-39.963,-39.73677930684705
541,7.5,2.0,-1.7262206931529525,0.27377930684704754,-39.458,-39.731779306847045
542,7.5,2.5,-1.7262206931529525,0.7737793068470475,-38.957,-39.73077930684705
543,7.5,3.0,-1.7262206931529525,1.2737793068470475,-38.461,-39.734779306847045
544,7.5,3.5,-1.7262206931529525,1.7737793068470475,-37.966,-39.73977930684705
545,7.5,4.0,-1.7262206931529525,2.2737793068470475,-37.477,-39.75077930684704
546,7.5,4.5,-1.7262206931529525,2.7737793068470475,-36.992,-39.765779306847044
547,7.5,5.0,-1.7262206931529525,3.2737793068470475,-36.499,-39.77277930684705
548,7.5,5.5,-1.7262206931529525,3.7737793068470475,-36.017,-39.79077930684705
549,7.5,6.0,-1.7262206931529525,4.2737793068470475,-35.516,-39.789779306847045
550,7.5,6.5,-1.7262206931529525,4.7737793068470475,-35.024,-39.79777930684705
551,7.5,7.0,-1.7262206931529525,5.2737793068470475,-34.535,-39.80877930684704
552,7.5,7.5,-1.7262206931529525,5.7737793068470475,-34.066,-39.83977930684705
553,7.5,8.0,-1.7262206931529525,6.2737793068470475,-33.595,-39.868779306847046
554,7.5,8.5,-1.7262206931529525,6.7737793068470475,-33.103,-39.87677930684705
555,7.5,9.0,-1.7262206931529525,7.2737793068470475,-32.611,-39.884779306847044
556,7.5,9.5,-1.7262206931529525,7.7737793068470475,-32.149,-39.92277930684705
557,7.5,10.0,-1.7262206931529525,8.273779306847047,-31.663,-39.93677930684704
558,7.5,10.5,-1.7262206931529525,8.773779306847047,-31.209,-39.98277930684705
559,7.5,11.0,-1.7262206931529525,9.273779306847047,-30.746,-40.01977930684704
560,7.5,11.5,-1.7262206931529525,9.773779306847047,-30.292,-40.06577930684705
561,7.5,12.0,-1.7262206931529525,10.273779306847047,-29.84,-40.11377930684705
562,7.5,12.5,-1.7262206931529525,10.773779306847047,-29.39,-40.16377930684705
563,7.5,13.0,-1.7262206931529525,11.273779306847047,-28.952,-40.225779306847045
564,7.5,13.5,-1.7262206931529525,11.773779306847047,-28.519,-40.292779306847045
565,7.5,14.0,-1.7262206931529525,12.273779306847047,-28.108,-40.38177930684705
566,7.5,14.5,-1.7262206931529525,12.773779306847047,-27.713,-40.48677930684705
567,7.5,15.0,-1.7262206931529525,13.273779306847047,-27.309,-40.582779306847044
568,8.0,-20.0,-1.7729990061512013,-21.772999006151203,-61.002,-39.2290009938488
569,8.0,-19.5,-1.7729990061512013,-21.272999006151203,-60.603,-39.3300009938488
570,8.0,-19.0,-1.7729990061512013,-20.772999006151203,-60.103,-39.3300009938488
571,8.0,-18.5,-1.7729990061512013,-20.272999006151203,-59.604,-39.3310009938488
572,8.0,-18.0,-1.7729990061512013,-19.772999006151203,-59.131,-39.3580009938488
573,8.0,-17.5,-1.7729990061512013,-19.272999006151203,-58.676,-39.4030009938488
574,8.0,-17.0,-1.7729990061512013,-18.772999006151203,-58.085,-39.3120009938488
575,8.0,-16.5,-1.7729990061512013,-18.272999006151203,-57.604,-39.3310009938488
576,8.0,-16.0,-1.7729990061512013,-17.772999006151203,-57.056,-39.283000993848795
577,8.0,-15.5,-1.7729990061512013,-17.272999006151203,-56.59,-39.3170009938488
578,8.0,-15.0,-1.7729990061512013,-16.772999006151203,-56.123,-39.350000993848795
579,8.0,-14.5,-1.7729990061512013,-16.272999006151203,-55.555,-39.2820009938488
580,8.0,-14.0,-1.7729990061512013,-15.7729990061512,-55.112,-39.3390009938488
581,8.0,-13.5,-1.7729990061512013,-15.2729990061512,-54.639,-39.3660009938488
582,8.0,-13.0,-1.7729990061512013,-14.7729990061512,-54.073,-39.3000009938488
583,8.0,-12.5,-1.7729990061512013,-14.2729990061512,-53.611,-39.338000993848794
584,8.0,-12.0,-1.7729990061512013,-13.7729990061512,-53.105,-39.332000993848794
585,8.0,-11.5,-1.7729990061512013,-13.2729990061512,-52.627,-39.3540009938488
586,8.0,-11.0,-1.7729990061512013,-12.7729990061512,-52.115,-39.3420009938488
587,8.0,-10.5,-1.7729990061512013,-12.2729990061512,-51.596,-39.323000993848794
588,8.0,-10.0,-1.7729990061512013,-11.7729990061512,-51.098,-39.325000993848796
589,8.0,-9.5,-1.7729990061512013,-11.2729990061512,-50.58,-39.307000993848796
590,8.0,-9.0,-1.7729990061512013,-10.7729990061512,-50.127,-39.3540009938488
591,8.0,-8.5,-1.7729990061512013,-10.2729990061512,-49.579,-39.3060009938488
592,8.0,-8.0,-1.7729990061512013,-9.7729990061512,-49.095,-39.322000993848796
593,8.0,-7.5,-1.7729990061512013,-9.2729990061512,-48.588,-39.3150009938488
594,8.0,-7.0,-1.7729990061512013,-8.7729990061512,-48.078,-39.3050009938488
595,8.0,-6.5,-1.7729990061512013,-8.2729990061512,-47.598,-39.325000993848796
596,8.0,-6.0,-1.7729990061512013,-7.772999006151201,-47.068,-39.295000993848795
597,8.0,-5.5,-1.7729990061512013,-7.272999006151201,-46.612,-39.3390009938488
598,8.0,-5.0,-1.7729990061512013,-6.772999006151201,-46.109,-39.3360009938488
599,8.0,-4.5,-1.7729990061512013,-6.272999006151201,-45.603,-39.3300009938488
600,8.0,-4.0,-1.7729990061512013,-5.772999006151201,-45.111,-39.338000993848794
601,8.0,-3.5,-1.7729990061512013,-5.272999006151201,-44.613,-39.3400009938488
602,8.0,-3.0,-1.7729990061512013,-4.772999006151201,-44.115,-39.3420009938488
603,8.0,-2.5,-1.7729990061512013,-4.272999006151201,-43.621,-39.3480009938488
604,8.0,-2.0,-1.7729990061512013,-3.7729990061512013,-43.131,-39.3580009938488
605,8.0,-1.5,-1.7729990061512013,-3.2729990061512013,-42.61,-39.3370009938488
606,8.0,-1.0,-1.7729990061512013,-2.7729990061512013,-42.124,-39.3510009938488
607,8.0,-0.5,-1.7729990061512013,-2.2729990061512013,-41.638,-39.365000993848795
608,8.0,0.0,-1.7729990061512013,-1.7729990061512013,-41.126,-39.353000993848795
609,8.0,0.5,-1.7729990061512013,-1.2729990061512013,-40.64,-39.3670009938488
610,8.0,1.0,-1.7729990061512013,-0.7729990061512013,-40.125,-39.3520009938488
611,8.0,1.5,-1.7729990061512013,-0.2729990061512013,-39.635,-39.362000993848795
612,8.0,2.0,-1.7729990061512013,0.22700099384879868,-39.139,-39.3660009938488
613,8.0,2.5,-1.7729990061512013,0.7270009938487987,-38.64,-39.3670009938488
614,8.0,3.0,-1.7729990061512013,1.2270009938487987,-38.139,-39.3660009938488
615,8.0,3.5,-1.7729990061512013,1.7270009938487987,-37.664,-39.3910009938488
616,8.0,4.0,-1.7729990061512013,2.2270009938487987,-37.168,-39.3950009938488
617,8.0,4.5,-1.7729990061512013,2.7270009938487987,-36.667,-39.3940009938488
618,8.0,5.0,-1.7729990061512013,3.2270009938487987,-36.174,-39.4010009938488
619,8.0,5.5,-1.7729990061512013,3.7270009938487987,-35.68,-39.4070009938488
620,8.0,6.0,-1.7729990061512013,4.227000993848799,-35.199,-39.426000993848795
621,8.0,6.5,-1.7729990061512013,4.727000993848799,-34.724,-39.451000993848794
622,8.0,7.0,-1.7729990061512013,5.227000993848799,-34.253,-39.4800009938488
623,8.0,7.5,-1.7729990061512013,5.727000993848799,-33.751,-39.478000993848795
624,8.0,8.0,-1.7729990061512013,6.227000993848799,-33.264,-39.4910009938488
625,8.0,8.5,-1.7729990061512013,6.727000993848799,-32.783,-39.5100009938488
626,8.0,9.0,-1.7729990061512013,7.227000993848799,-32.3,-39.527000993848795
627,8.0,9.5,-1.7729990061512013,7.727000993848799,-31.834,-39.5610009938488
628,8.0,10.0,-1.7729990061512013,8.2270009938488,-31.357,-39.5840009938488
629,8.0,10.5,-1.7729990061512013,8.7270009938488,-30.893,-39.6200009938488
630,8.0,11.0,-1.7729990061512013,9.2270009938488,-30.427,-39.6540009938488
631,8.0,11.5,-1.7729990061512013,9.7270009938488,-29.962,-39.6890009938488
632,8.0,12.0,-1.7729990061512013,10.2270009938488,-29.507,-39.7340009938488
633,8.0,12.5,-1.7729990061512013,10.7270009938488,-29.069,-39.7960009938488
634,8.0,13.0,-1.7729990061512013,11.2270009938488,-28.63,-39.8570009938488
635,8.0,13.5,-1.7729990061512013,11.7270009938488,-28.195,-39.9220009938488
636,8.0,14.0,-1.7729990061512013,12.2270009938488,-27.777,-40.0040009938488
637,8.0,14.5,-1.7729990061512013,12.7270009938488,-27.347,-40.0740009938488
638,8.0,15.0,-1.7729990061512013,13.2270009938488,-26.941,-40.1680009938488
